time_ns,acorr
0.0,1.0
0.01,0.8093908465988966
0.02,0.7348428603794137
0.03,0.690806557107588
0.04,0.6545692105927137
0.05,0.6338627342429614
0.06,0.6146777366365774
0.07,0.6081656811928001
0.08,0.5852300721890774
0.09,0.5692823319403446
0.1,0.5666931919259904
0.11,0.5550250104095077
0.12,0.5528235445653642
0.13,0.5465856293481205
0.14,0.5391385945284483
0.15,0.5334687516778978
0.16,0.5268783587712471
0.17,0.5162664374143061
0.18,0.5122709295837921
0.19,0.5183654133690627
0.2,0.5295861491018036
0.21,0.5237603834411372
0.22,0.5218728761307202
0.23,0.5125113056834807
0.24,0.5153778701968419
0.25,0.5186956931827399
0.26,0.5151804957506646
0.27,0.5172077757594111
0.28,0.5117918638827856
0.29,0.5148568141295161
0.3,0.5119530476545386
0.31,0.5046271484217667
0.32,0.5059012086066126
0.33,0.4985852866495785
0.34,0.49252441710422407
0.35000000000000003,0.4881068463319431
0.36,0.4818645003542681
0.37,0.4840728801974984
0.38,0.48340666451849273
0.39,0.47899596470270195
0.4,0.4783517785283396
0.41000000000000003,0.46578354144655043
0.42,0.4616811781586989
0.43,0.4644469603287162
0.44,0.4580513239804722
0.45,0.45755320698519036
0.46,0.45616717417201513
0.47000000000000003,0.4504686758337558
0.48,0.44587727565436003
0.49,0.4405855781119124
0.5,0.4390498854076274
0.51,0.4293774522300782
0.52,0.42630657077069545
0.53,0.4277838603518313
0.54,0.42992993299396015
0.55,0.42699115076171273
0.56,0.42736488141170703
0.5700000000000001,0.4306261277496819
0.58,0.4310195916727795
0.59,0.42719028191602654
0.6,0.42951805239323754
0.61,0.4346135721032856
0.62,0.43678655763501656
0.63,0.45069791972929796
0.64,0.4504221301044514
0.65,0.44671265698137547
0.66,0.44789549290780856
0.67,0.44415456391628705
0.68,0.43946670014102773
0.6900000000000001,0.4408555323760389
0.7000000000000001,0.4389524657696792
0.71,0.4338650464857301
0.72,0.4305142338576167
0.73,0.432776302100237
0.74,0.4350178072870144
0.75,0.44324065156726394
0.76,0.43793477532253566
0.77,0.4450758830958697
0.78,0.4471091389903174
0.79,0.4535586388472209
0.8,0.45046695285156996
0.81,0.4472219432970172
0.8200000000000001,0.45129415559681973
0.8300000000000001,0.4463465072160194
0.84,0.44376968418030055
0.85,0.4522890054846424
0.86,0.45189481144862625
0.87,0.4469426073616617
0.88,0.4429097504873484
0.89,0.45248307569151086
0.9,0.44010009024760494
0.91,0.4361148110499899
0.92,0.43295293419143405
