time_ns,acorr
0.0,0.15995728689209232
0.01,0.14901793826581464
0.02,0.14628674915993894
0.03,0.1442129583620654
0.04,0.1417030908656891
0.05,0.14030520963673257
0.06,0.13881964436327604
0.07,0.13735418821488313
0.08,0.13645258634840413
0.09,0.13578230451288387
0.1,0.1342462357478736
0.11,0.132953762965535
0.12,0.13188566307127164
0.13,0.1310418351966149
0.14,0.12976148293996165
0.15,0.1290369354108256
0.16,0.12876393655897306
0.17,0.12872200571253195
0.18,0.128616073718069
0.19,0.1281250921465836
0.2,0.1278175911867561
0.21,0.1272478427039598
0.22,0.12668641572217904
0.23,0.12715380723247588
0.24,0.1275175016145214
0.25,0.12711733056963248
0.26,0.1272910191968226
0.27,0.12740342749799424
0.28,0.1266224966365708
0.29,0.12666061787392266
0.3,0.1268936846569163
0.31,0.12620284738157803
0.32,0.1259625173759348
0.33,0.1258304428708038
0.34,0.12562864290513426
0.35000000000000003,0.12565084882077515
0.36,0.12564896941998302
0.37,0.12541053667036292
0.38,0.12568703523957586
0.39,0.12575557419291641
0.4,0.12597121294191205
0.41000000000000003,0.126150537631427
0.42,0.12615563865526275
0.43,0.12637000911024077
0.44,0.1267402517755601
0.45,0.12677360634346546
0.46,0.1271646615450766
0.47000000000000003,0.12750015157175404
0.48,0.12723886178155452
0.49,0.1275808304545531
0.5,0.12738426596449554
0.51,0.12751434712098308
0.52,0.12751466600386388
0.53,0.12758889228116657
0.54,0.12779868147037268
0.55,0.12726130174187936
0.56,0.12709508093637306
0.5700000000000001,0.12712190875992938
0.58,0.12721447147421694
0.59,0.12665834425318137
0.6,0.1268231749200278
0.61,0.12672398887098069
0.62,0.126372230563079
0.63,0.12721352331675242
0.64,0.12714279252639257
0.65,0.12721178004436554
0.66,0.12740293046027595
0.67,0.126712617776232
0.68,0.12686444813335854
0.6900000000000001,0.12613071265448966
0.7000000000000001,0.12598966736653186
0.71,0.12563799719317137
0.72,0.12492818930691733
0.73,0.12463082822686439
0.74,0.12449905630237204
0.75,0.12385948320021896
0.76,0.12342946632022499
0.77,0.12336435087769192
0.78,0.12270386154541142
0.79,0.12180815737930557
0.8,0.12164796995034521
0.81,0.12204803935226162
0.8200000000000001,0.12168204338439131
0.8300000000000001,0.12167286827397546
0.84,0.12157788824989911
0.85,0.12097779891247867
0.86,0.12108454148815233
0.87,0.12122481761913848
0.88,0.12083494526725665
0.89,0.12027747504245338
0.9,0.12051548721992139
0.91,0.120175256305232
0.92,0.12007710023659156
0.93,0.11974333930965143
0.9400000000000001,0.11970271862015174
0.9500000000000001,0.1189691858409135
0.96,0.1189564311908826
0.97,0.11839139169353638
0.98,0.11789624387912939
0.99,0.11842580446495175
1.0,0.11818529366867729
1.01,0.11825708095769208
1.02,0.11774058786920485
1.03,0.11733414675541688
1.04,0.11739392629737218
1.05,0.1173966557020237
1.06,0.11740564784054348
