time_ns,acorr
0.0,1.0
0.01,0.8968213705889304
0.02,0.8586927000535362
0.03,0.8318894339551354
0.04,0.8125258502477819
0.05,0.7973145014872315
0.06,0.7841127218361931
0.07,0.7669626784594018
0.08,0.755300161807316
0.09,0.7477551818541023
0.1,0.7454171943364044
0.11,0.734680054023947
0.12,0.7284098363154451
0.13,0.7240236283853679
0.14,0.7164191891247599
0.15,0.7050610897499973
0.16,0.6985475417576285
0.17,0.6898344631641691
0.18,0.6813770890685172
0.19,0.6740828657052738
0.2,0.6651663771040054
0.21,0.6515201026272679
0.22,0.6417405267876711
0.23,0.6384972852379424
0.24,0.6375045577340791
0.25,0.6326378209833445
0.26,0.6255356718714787
0.27,0.6234874869855431
0.28,0.6192124597655239
0.29,0.6174093979375944
0.3,0.6209535547704246
0.31,0.6136127380922626
0.32,0.6120245734991672
0.33,0.6159412069994166
0.34,0.6078234587308289
0.35000000000000003,0.6043700327768071
0.36,0.6013213037400423
0.37,0.5997330178904828
0.38,0.5936078375614937
0.39,0.5914408600341189
0.4,0.5841224083064099
0.41000000000000003,0.579009737096896
0.42,0.5747560533755314
0.43,0.5753982628044481
0.44,0.5688247784546695
0.45,0.5652040630897246
0.46,0.561705541049704
0.47000000000000003,0.5616993310590876
0.48,0.5567074400086317
0.49,0.5573040577097141
0.5,0.5535368037504931
0.51,0.5498751983930086
0.52,0.5503634129917752
0.53,0.5536663400557009
0.54,0.5465269901401074
0.55,0.541479196804417
0.56,0.5332240685406807
0.5700000000000001,0.5325311688183505
0.58,0.5279538423264826
0.59,0.5279140956322035
0.6,0.5291604997168602
0.61,0.5262975183000501
0.62,0.529043457117335
0.63,0.5350292905078082
0.64,0.5348903271559711
0.65,0.5350208589420906
0.66,0.5348301465055768
0.67,0.5355935044571002
0.68,0.535726206452102
0.6900000000000001,0.5354106298230535
0.7000000000000001,0.5309349378714336
0.71,0.527858930956763
0.72,0.5291481209576618
0.73,0.5323651862608298
0.74,0.5294237101574667
0.75,0.5229720214881934
0.76,0.5252145565800623
0.77,0.5278097736966855
0.78,0.5301627413229851
0.79,0.5371446362235178
0.8,0.5366806900041869
0.81,0.5335136851901884
0.8200000000000001,0.536494854568727
0.8300000000000001,0.53734253678922
0.84,0.5332940287525213
0.85,0.531274170097846
0.86,0.528418258315406
0.87,0.5288892003046385
0.88,0.5213544137597255
0.89,0.5240357833024906
0.9,0.5183809051675344
0.91,0.5162378925898703
0.92,0.5219870031806174
0.93,0.524763393054802
0.9400000000000001,0.5205503933894046
0.9500000000000001,0.5214556116371363
0.96,0.5237315356341037
0.97,0.5237658703896124
0.98,0.521446781406596
0.99,0.5240116359566602
1.0,0.520787125504495
1.01,0.5194541766872387
1.02,0.5152905440698197
1.03,0.5176468823124275
1.04,0.5145666369920595
1.05,0.5090903470802016
1.06,0.5109276705591691
1.07,0.5084516887567957
1.08,0.5034422917759198
1.09,0.5064754249704463
1.1,0.5039731990152042
1.11,0.49936315564552286
1.12,0.4968545266921185
1.1300000000000001,0.49907224247211657
1.1400000000000001,0.49026671906428854
1.1500000000000001,0.491223278200736
1.16,0.4895581198306025
1.17,0.4846066227557672
1.18,0.48089852484350887
1.19,0.4798440702660951
1.2,0.4777891157517955
1.21,0.4758465166352595
1.22,0.4743919373852944
1.23,0.4671574016564208
1.24,0.46101326908781154
1.25,0.46245879281610813
1.26,0.4592272621290773
1.27,0.4585998932102033
1.28,0.45834215781286625
1.29,0.4530482854732348
1.3,0.45250695389084267
1.31,0.44829851500573087
1.32,0.44702773995455836
1.33,0.44626937458480015
1.34,0.443841050079569
1.35,0.43529162459687454
1.36,0.4316329857658585
1.37,0.4228361938487522
1.3800000000000001,0.416789500429964
1.3900000000000001,0.41091581489403023
1.4000000000000001,0.41177639510414893
1.41,0.40328792558585985
1.42,0.4013910770838424
1.43,0.3948395456033345
1.44,0.39068294532796916
1.45,0.39199798536574765
1.46,0.3962093328030858
1.47,0.392895432068284
1.48,0.3939840970838492
1.49,0.38898254110354946
1.5,0.38885212358218324
1.51,0.3840131354387488
1.52,0.3800819320872988
1.53,0.37647546170337187
1.54,0.37333153861459617
1.55,0.3665450155660992
1.56,0.368368095373777
1.57,0.3639516531765049
1.58,0.36751844559694674
1.59,0.3642232827931577
1.6,0.3623982414061583
1.61,0.3589946984854198
1.62,0.361542410256415
1.6300000000000001,0.3584207743674108
1.6400000000000001,0.35927337207750226
1.6500000000000001,0.3603605958793552
1.6600000000000001,0.3545652246330983
1.67,0.35905358588855996
1.68,0.35708922087717104
1.69,0.35496211302877245
1.7,0.3522548132777609
1.71,0.3476506190703225
1.72,0.34474888175830837
1.73,0.3436744893813635
1.74,0.34359108089330087
1.75,0.3461580200606035
1.76,0.3447449876559092
1.77,0.34258151281745913
1.78,0.34632604822981067
1.79,0.3465652565851063
1.8,0.34860677943743823
1.81,0.3521576245864613
1.82,0.3549483650402451
1.83,0.3564689115436196
1.84,0.3575986173632444
1.85,0.36029944658118845
1.86,0.3588018080258021
1.87,0.3579046922129214
1.8800000000000001,0.3593403970624469
1.8900000000000001,0.35809169119212736
1.9000000000000001,0.35406554191059
1.9100000000000001,0.3556216569911974
1.92,0.36061679887690035
1.93,0.36527075652114016
1.94,0.36752064434943205
1.95,0.3720748291875367
1.96,0.3739794356960905
1.97,0.3745753382080257
1.98,0.3770376280387489
1.99,0.37657629974190765
2.0,0.37831462080330186
2.0100000000000002,0.3767080870191488
2.02,0.3749944925667118
2.0300000000000002,0.3704525539432379
2.04,0.3694168649694416
2.05,0.37295866815776163
2.06,0.3690353952064608
2.07,0.37062348941531276
2.08,0.3683285776881742
2.09,0.37046911347665146
2.1,0.3735992771783629
2.11,0.3713994692316918
2.12,0.3703689898266916
2.13,0.37207281105078466
2.14,0.3737198402005147
2.15,0.37479380420895103
2.16,0.3737005407611955
2.17,0.3707278111984511
2.18,0.3701784298254702
2.19,0.3682691568192418
2.2,0.36458300117328074
2.21,0.36543914912664
2.22,0.3636411453459644
2.23,0.36230893541132003
2.24,0.3585392596937611
2.25,0.3577259100429128
2.2600000000000002,0.3604746373996371
2.27,0.35846614727239845
2.2800000000000002,0.36251239845143624
2.29,0.36263261733366936
2.3000000000000003,0.35912476003489263
2.31,0.36329012078410167
2.32,0.3610870032975749
2.33,0.36017570065163707
2.34,0.3556271108664435
2.35,0.35262545354134556
2.36,0.34516482198290166
2.37,0.3418709362296227
2.38,0.33803955514810546
2.39,0.3382694660383605
2.4,0.3336824515910062
