time_ns,acorr
0.0,1.0
0.01,0.9121569180964889
0.02,0.8921310398070259
0.03,0.8732846535292773
0.04,0.8655696735090539
0.05,0.8600219140461117
0.06,0.8520849852931129
0.07,0.8442302132463233
0.08,0.8361960791655446
0.09,0.8296324272261562
0.1,0.8297020528157809
0.11,0.8246575498713893
0.12,0.8195852404048309
0.13,0.8126523356769614
0.14,0.8096446384380023
0.15,0.8093549109568601
0.16,0.8082608463414782
0.17,0.8034874164742255
0.18,0.798064647852135
0.19,0.7960879550681631
0.2,0.7917337146493667
0.21,0.7881689361919375
0.22,0.7862357845401096
0.23,0.7825104995057521
0.24,0.7805215420868749
0.25,0.7800248861316706
0.26,0.7748961617357565
0.27,0.770906988841564
0.28,0.7659125625945631
0.29,0.7616745463195841
0.3,0.7600070146464344
0.31,0.7612712255639277
0.32,0.7568115077052564
0.33,0.7538822031093847
0.34,0.7498157129390113
0.35000000000000003,0.7480841894086894
0.36,0.7464864809059849
0.37,0.7485524055344749
0.38,0.7471395663782912
0.39,0.7441639856091434
0.4,0.7444350455229153
0.41000000000000003,0.7419439907003582
0.42,0.7390625178318019
0.43,0.7380287512121535
0.44,0.7382870030120251
0.45,0.738488690987562
0.46,0.73840946862636
0.47000000000000003,0.7379078460305364
0.48,0.741299008894338
0.49,0.7433955995642118
0.5,0.7384690680414034
0.51,0.7392334826388857
0.52,0.739599992403357
0.53,0.7371392155748394
0.54,0.7377697912083554
0.55,0.7397655493034767
0.56,0.7378351891447652
0.5700000000000001,0.735070814376051
0.58,0.7409611883646696
0.59,0.7401797195098356
0.6,0.7424481337031431
0.61,0.7389824714318007
0.62,0.7403505124931362
0.63,0.7411022717146927
0.64,0.7442092226998516
0.65,0.744680342295745
0.66,0.7416588494737993
0.67,0.739928796639753
0.68,0.7399969406338871
0.6900000000000001,0.7363717363667261
0.7000000000000001,0.7375468238814956
0.71,0.7374512879084808
0.72,0.7363243530006713
0.73,0.7287598386521364
0.74,0.7323448464893519
0.75,0.7276170689682512
0.76,0.7197616013377596
0.77,0.7151091704499462
0.78,0.7183383789290458
0.79,0.7126014129017445
0.8,0.7091107966827346
0.81,0.7063268781584974
0.8200000000000001,0.7067702858532356
0.8300000000000001,0.7079101734952731
0.84,0.7037322521462263
0.85,0.7035388825086997
0.86,0.7039789769402957
0.87,0.6982428750976984
0.88,0.7021612943606947
0.89,0.700975682047422
0.9,0.6959120033144791
0.91,0.6927721712823126
0.92,0.6894562017780611
0.93,0.6865830163814647
0.9400000000000001,0.683246592776333
0.9500000000000001,0.6798911976946556
0.96,0.6862517897607207
0.97,0.6844817541046584
0.98,0.6890159188878314
0.99,0.6897558723780557
1.0,0.6919898116650663
1.01,0.6900005739497264
1.02,0.6874993410081918
1.03,0.6904867388531708
1.04,0.6923190486563885
1.05,0.6913335560280555
1.06,0.6918165707680152
1.07,0.6907994149484779
1.08,0.6928102175567465
1.09,0.6905676935521919
1.1,0.6940761149465908
1.11,0.6958531560553288
1.12,0.6966561508664124
1.1300000000000001,0.691400988470473
1.1400000000000001,0.6917306937466172
1.1500000000000001,0.6945828480791886
1.16,0.7003751464230763
1.17,0.6975410465382595
1.18,0.6971143489061696
1.19,0.6962822509429935
1.2,0.7001825566759661
1.21,0.6994637354425338
1.22,0.6989181981610848
1.23,0.7027930079606564
1.24,0.7020492653391618
1.25,0.7016333419718594
1.26,0.7036654675597135
1.27,0.7075174134617234
1.28,0.7118493999503062
1.29,0.7114231502064168
1.3,0.7060955988352533
1.31,0.7024025142042994
1.32,0.6995910831450561
1.33,0.695865526898564
1.34,0.6964359870037085
1.35,0.6950760839212221
1.36,0.6953809544722468
1.37,0.6973170042447815
1.3800000000000001,0.6948881571892714
1.3900000000000001,0.6895313967898169
1.4000000000000001,0.6852699610211113
1.41,0.6843233243209154
1.42,0.6804259272522624
1.43,0.678689299644654
1.44,0.6747734659945462
1.45,0.6738252878791542
1.46,0.6711592011167218
1.47,0.6731559174327186
1.48,0.6704204469351324
1.49,0.6706968690606416
1.5,0.6662509223519768
