time_ns,acorr
0.0,1.0000000000000002
0.01,0.8751091339414597
0.02,0.8230582137557191
0.03,0.7809566860996379
0.04,0.7473736611474378
0.05,0.7276761247228362
0.06,0.7059759454227766
0.07,0.6896190182950598
0.08,0.6773189266989971
0.09,0.6621382771237186
0.1,0.6496081082961419
0.11,0.6338146474820937
0.12,0.6225253406936843
0.13,0.6104698258787609
0.14,0.5990818246951416
0.15,0.5927735123597374
0.16,0.5810519776036582
0.17,0.5723280650729139
0.18,0.5597706229397146
0.19,0.5554582655523237
0.2,0.5552051313458661
0.21,0.5455388202883898
0.22,0.5437493620108915
0.23,0.539183111045153
0.24,0.5418698946985269
0.25,0.5328162386996849
0.26,0.5244967586859265
0.27,0.5184468829345618
0.28,0.5141098008711787
0.29,0.5069991963892801
0.3,0.5064120720438036
0.31,0.500128112918514
0.32,0.49370342343756163
0.33,0.4841911747215493
0.34,0.4794698024071345
0.35000000000000003,0.47052163636718536
0.36,0.46609134105321115
0.37,0.4596219197891753
0.38,0.4560101112135915
0.39,0.4465996302596446
0.4,0.4470006753946451
0.41000000000000003,0.4379307545363639
0.42,0.4292458523738576
0.43,0.4241727090773182
0.44,0.4178829104292915
0.45,0.4100704998881053
0.46,0.40787441512460093
0.47000000000000003,0.4012843147925152
0.48,0.40212343006968093
0.49,0.39855641170726364
0.5,0.3918209432370574
0.51,0.3857848819632594
0.52,0.3785664166791109
0.53,0.37352973297041314
0.54,0.3678479064944433
0.55,0.36347036591870024
0.56,0.3631110709395408
0.5700000000000001,0.3646146128867497
0.58,0.36521218653889365
0.59,0.367613015959385
0.6,0.36548849134244255
0.61,0.35952274181679794
0.62,0.36087943330338
0.63,0.35579628405102365
0.64,0.34957424289806055
0.65,0.3421998710205089
0.66,0.33811761264678636
0.67,0.3356180509774383
0.68,0.33403932549351156
0.6900000000000001,0.33171088547919086
0.7000000000000001,0.32900162886864787
0.71,0.32708747820739414
0.72,0.32948413278258787
0.73,0.3292658464652236
0.74,0.32406045065548655
0.75,0.32513183188636663
0.76,0.32360473344578716
0.77,0.3207260111163659
0.78,0.31802901379288895
0.79,0.30914106212603487
0.8,0.3063504820513782
0.81,0.3058318430196526
0.8200000000000001,0.29858086626501873
0.8300000000000001,0.2984816080833412
0.84,0.29452108502598046
0.85,0.2944278399030849
0.86,0.29448297754320313
0.87,0.29443927845301143
0.88,0.28646862895139863
0.89,0.284405778535798
0.9,0.2820300073371535
0.91,0.2778604783421643
0.92,0.27820444594168325
0.93,0.2778656277984838
0.9400000000000001,0.2777382769148022
0.9500000000000001,0.2778529212594107
0.96,0.28238873576557716
0.97,0.2842541460331154
0.98,0.28732877865614076
0.99,0.28700265741596287
1.0,0.2884211144165712
1.01,0.28711926895452644
1.02,0.2896043457355146
1.03,0.29219781752174084
1.04,0.2886312296361572
1.05,0.2858221530766882
1.06,0.28292176108204414
1.07,0.2818853896873012
1.08,0.2821663579696068
1.09,0.2799340567480254
1.1,0.2840837480022176
1.11,0.2863587873041692
1.12,0.2845622304445896
1.1300000000000001,0.2847406640386603
1.1400000000000001,0.2850090218532494
1.1500000000000001,0.2862775568059273
1.16,0.28292180305521375
1.17,0.28393429610732945
1.18,0.27735047266999896
1.19,0.26890008963072376
1.2,0.2681825477567399
1.21,0.2610527346123835
1.22,0.25688440897033643
1.23,0.257590589119863
1.24,0.25724014777455856
1.25,0.26030953428153975
1.26,0.2576902888251005
1.27,0.25198531980005245
1.28,0.25379403798640204
1.29,0.25187575107255217
1.3,0.24945407528225533
1.31,0.24681627047017762
1.32,0.24819650067308108
1.33,0.25387685458143944
1.34,0.2558124998329422
1.35,0.25605898160882723
1.36,0.2605690945618853
1.37,0.2662297493337622
1.3800000000000001,0.26417415217632506
1.3900000000000001,0.2627375403624244
1.4000000000000001,0.26783528554492436
1.41,0.27010251691473086
1.42,0.2701839303524001
1.43,0.2685182599304485
1.44,0.26583782108711784
1.45,0.27191722381803574
1.46,0.2771352940691657
1.47,0.2804756969574478
1.48,0.28147913390585566
1.49,0.2849727157877804
1.5,0.2840733869244773
1.51,0.2833932836333871
1.52,0.28259261377819805
1.53,0.28239635764569765
1.54,0.28043705119872453
1.55,0.2803624829278171
1.56,0.28601991673263794
1.57,0.28519471721888157
1.58,0.2861736979920729
1.59,0.28649511388147375
1.6,0.28913809874679314
1.61,0.2858403862165976
1.62,0.2878760772683526
1.6300000000000001,0.2882705030115949
1.6400000000000001,0.2936802768287915
1.6500000000000001,0.29481255399377093
1.6600000000000001,0.29331330932974503
1.67,0.2876388480404427
1.68,0.28994183768818826
1.69,0.29065742722206833
1.7,0.2887005290313635
1.71,0.2932901395899814
1.72,0.29129136278809825
1.73,0.294184119695034
1.74,0.2966362588704426
1.75,0.2987122967335535
1.76,0.29746399635971965
1.77,0.29947632821647513
1.78,0.29585624892471574
1.79,0.29591070848999745
1.8,0.2937696691284642
1.81,0.2943502155818483
1.82,0.29343206852392706
1.83,0.2974813447680343
1.84,0.29705893985313475
1.85,0.29293292884902666
1.86,0.292444680229679
1.87,0.2915362313667132
1.8800000000000001,0.2858192488396797
1.8900000000000001,0.2825425859433476
1.9000000000000001,0.2781766795549982
1.9100000000000001,0.2707943620750588
1.92,0.27056980026014943
1.93,0.27106255322018347
1.94,0.27055816758102313
1.95,0.27077941241589565
1.96,0.26631084777347336
1.97,0.26235619948705713
1.98,0.2623904543550401
1.99,0.26380122823205027
2.0,0.26486275731986625
2.0100000000000002,0.2642807269633563
2.02,0.2665105456455668
2.0300000000000002,0.2704804629026759
2.04,0.27089214954878105
